
externals	արտաքին տեսք, արտաքին հանգամանքներ, անէականը
external	արտաքին, դրսի
exterritoriality	արտերկրայնություն
exterritorial	արտերկրային, արտերկրյա
extinction	մարում, մարելը, հանգչում, ոչնչանալը(տոհմի), պարտքը մարել
extinct	հանգած, մարած, բնաջինջ եղած մահացած, մեռած (ցեղի մասին)
extinguisher	կրակմարիչ, մարող, հանգցնող
extinguish	հանգցնել(լույսը), գերազանցել, ոչնչացնել, լռեցնել, պարտքը մարել
extinguish	հանգցնել, մարել, խեղդել, գերազանցել, ոչնչացնել, լռեցնել, պարտքը մարել
extirpate	արմատախիլ անել, ոչնչացնել, բնաջինջ անել, հեռացնել(բժշկ.)
extirpator	արմատախիլ անող, բնաջնջող
extol	փառաբանել, գովաբանել
extortion	բռնի կորզում, շորթում, կեղեքում չափազանց բարձր գներ նշանակելը
extort	բռնի առնել, կորզել, ստիպել խոստովանել
extraction	անջատում, տարանջատում, առանձնացում
extractive	էքստրակտ, հյութ, քաղվածք, հատված հանվող, արտահանվող, արդյւնահանող
extract	էքստրակտ, հյութ, մզվածք, քաղվածք, հատված քամել, հեռացնել, հանել, ստանալ, արմատ հանել
extradite	հանձնել, վերադարձնել
extradition	հանձնում, հանձնելը(ոճրագործին այլ պետության հանձնելը)
extraneous	օտար, կողմնակի
extraordinary	արտասովոր, արտակարգ, զարմանալի, տարօրինակ
extravagance	շռայլություն, խելառություն, անհեթեթություն, անմտություն
extravagant	շռայլ, խելառ, խենթ, անհեթեթ, անչափչափից դուրս
extraviolet	ուլտրամանուշակագույն
extra-	արտակարգ
extra	հավելավճար, բարձրագույն տեսակ, արտակարգ, հավելյալ, հատկապես
extremely	չափազանց, անչափ շատ, սաստիկ ծայրաստիճան
extremeness	ծայրահեղություն (հայացքների)
extreme	ծայրահեղություն, հակադրություն, չափազանց մեծ, արտակարգ, վերջին
extremist	էքստրեմիստ, ծայրահեղական
extremity	ծայր, եզր, վերջ, վերջավորություններ, ծայրահեղ վիճակ (միջոցներ)
extricate	ազատել
extrinsic(al)	արտաքին, ոչ էական
extrude	դուրս մղել, դուրս հանել(from) դրոշմատպել, մամլել
exuberance	առատություն, լիություն, հարստություն, հորդություն
exuberant	առատ, լիառատ, հորդ, հարուստ, ճոխ, փարթամ, եռանդով լի, բազմաբառ, ծաղկափթիթ (առողջության մասին) գունագեղ
exudation	քրտնաթորում, քրտնում, արտածորումարտածորանք
exude	արտադր(վել), արտաթոր(վել), ծորելհոսել
exultant	ցնծացող, հրճվող, ցնծալից
exultation	ցնծություն, հրճվանք
exult	ցնծալ, հրճվել
ex	նախկին, ցույց է տալիս մի բանիցհեռացնելը, անջատելը`  արտ(ա)-
eyeball	ակնախնձոր
eyebrow	հոնք
eye-glass	ակնոց, մոնոկլ, պենսնե
eye-hole	ակնափոս, աչքի խոռոչ
eye-lash	արտևանունք, թարթիչ
eye-let	անցք, ծակ
eye-lid	կոպ
eyepiece	ակնապակի, օկուլյար
eyeshot	տեսադաշտ
eyesight	տեսողություն
eyesore	աչքի փուշ, աչքի գրող
eye-tooth	վերին ժանիք՝ շնատամ
eye-wink	հայացք, աչքի թարթում
eye-witness	ականատես, վկա
eye	աչք, տեսողություն, հայացք, ծակ, տեսակետ, հանգույց, հանքաբերան; eye-glass: ակնոց, պենսնե, լոռնետ, մոնոկլ տեսապակի, ոսպնյակ; eye-lash: թարթիչ; eye-let: անցք, ծակ, դիտանցք; eye-wink: հայացք, ակնթարթ;eye-witness: ականատես, վկա
eyrie	տե՛ս aerie
e	անգլերեն այբուբենի հինգերորդ  տառը, <<մի>> ձայնանիշը
fable	առակ, առասպել, սուտ, սյուժետ նյութ, բովանդակություն
fabricate	հորինել, սարքել, կեղծել, խարդախելարտադրել, պատրաստել
fabrication	հորինովի`մտացածին բան, սուտ, կեղծիք, արտադրում, պատրաստում
fabric	կառուցվածք, կմախք, մշակում, հյուսվածք, կտոր
fabulous	առասպելական, անհավատալի անհավանական, դիցաբանական
facade	ճակատ (շենքի)
facer	հարված դեմքին, ապտակ անսպասելի դժվարություն
facetious	կատակասեր, զվարճախոս, կատակային զվարճալի
facet	երեսակ, նիստ
face	դեմք, երես, տեսք, ծամածռություն, անպատկառություն, մակերես, թվատախտակ
facial	երեսի, դեմքի, երեսի մասսաժ
facile	թեթեվ, հեշտ, զիջող, հեզ ճարտար, ճարպիկ
facilitate	թեթեվացնել, հեշտացնել
facility	թեթեվություն, հեշտություն, զիջողություն, շնորհք, ճարպկություն, հնարավորություններ, հարմարություններ, հարմարանք, սարք
facing	երեսապատում, հղկում, տաշում
facsimile	ճշգրիտ վերատպություն, ֆաքսիմիլե in~ միանգամայն ճիշտ, ճշտությամբ
faction	ֆրակցիա, կլիկ, խառնախումբ, տարաձայնություն, երկպառակտություն
factious	ֆրակցիոն
factitious	արհեստական, շինծու
factitive	պատճառական
factory	գործարան
factor	գործոն, մանր միջնորդ, ֆակտոր, համաբաղմապատկիչ, գործակից
factotum	համակատար, վստահելի անձ, ամեն բանում վարպետ
factual	փաստական, փաստացի, իրական
fact	փաստ, իրողություն, դեպք, ճշմարտություն
faculty	ձիրք, ընդունակություն, ֆակուլտետ
fadeaway	անհետացում, անհետանալը(ամերիկ.)
fade	թառամել, գունաթափվել, մոռացվել, նվազել, մարել
fading	մարում
fad	տարօրինակություն, քմահաճույք
fag-end	անպետք մնացորդ
fag(g)ot	ջախի կապուկ, խարույկի վրա այրելը
fag	ծանր աշխատանք, ուժասպառում, հյուծում, աշխատել, տքնել, չարչարվել, հոգնել, հոգնեցնել
faience	հախճապակի
failing	սխալ, թուլություն, պակասություն թերություն, թույլ կողմ
failure	խափանում, խախտում, ընդհատում, պակասություն, անհաջողություն, վթար, սնանկություն
fail	չհերիքել, նվազել, մարել, ձախողվել, մոռանալ, սնանկանալ
faint-hearted	թուլամորթ, վախկոտ
faint-heart	վախկոտ, թուլամորթ, թոքրոգի
fainting-fit	ուշագնացության նոպա, ուշագնացություն
faintly	հազիվ, թույլ կերպով
faint	ուշաթափություն, թույլ, աղոտ,  գունատ, անորոշ
fain	հարկադրված, որեվէ բան անելու պատրաստ, սիրով, հոժարությամբ
fair-dealing	ազնվություն, անկեղծություն
fairly	արդարացիորեն, միանգամայն, բոլորովին
fairyland	հեքիաթային`կախարդական աշխարհ
fairy-tail	հեքիաթ
fairy	հավերժահարս, փերի, կախարդական հեքիաթական; fairy-tale: հեքիաթ
